"id","PID","forceactiontaken","insertDatetime"
"92688c","1","","2024-11-13"
"92689c","1","","2024-11-13"
"92690c","1","","2024-11-13"
"92691c","1","","2024-11-13"
"92692c","1","","2024-11-13"
"92693c","1","Handcuffed or flex cuffed","2024-11-13"
"92694c","1","Handcuffed or flex cuffed","2024-11-13"
"92695c","1","","2024-11-13"
"92696c","1","","2024-11-13"
"92697c","1","","2024-11-13"
"92698c","1","","2024-11-13"
"92699c","1","","2024-11-13"
"92700c","1","","2024-11-13"
"92700c","2","","2024-11-13"
"92701c","1","","2024-11-13"
"92702c","1","","2024-11-13"
"92703c","1","","2024-11-13"
"92704c","1","","2024-11-13"
"92705c","1","","2024-11-13"
"92706c","1","","2024-11-13"
"92707c","1","Firearm pointed at person","2024-11-13"
"92708c","1","","2024-11-13"
"92709c","1","","2024-11-13"
"92709c","2","","2024-11-13"
"92710c","1","","2024-11-13"
"92711c","1","","2024-11-13"
"92712c","1","","2024-11-13"
"92713c","1","","2024-11-13"
"92714c","1","","2024-11-13"
"92715c","1","","2024-11-13"
"92716c","1","","2024-11-13"
"92717c","1","","2024-11-13"
"92718c","1","","2024-11-13"
"92719c","1","","2024-11-13"
"92720c","1","","2024-11-13"
"92721c","1","","2024-11-13"
"92722c","1","","2024-11-13"
"92723c","1","","2024-11-13"
"92724c","1","","2024-11-13"
"92725c","1","","2024-11-13"
"92726c","1","","2024-11-13"
"92727c","1","","2024-11-13"
"92728c","1","","2024-11-13"
"92729c","1","","2024-11-13"
"92730c","1","","2024-11-13"
"92731c","1","","2024-11-13"
"92732c","1","","2024-11-13"
"92733c","1","","2024-11-13"
"92734c","1","","2024-11-13"
"92735c","1","","2024-11-13"
"92736c","1","","2024-11-13"
"92737c","1","","2024-11-13"
"92738c","1","","2024-11-13"
"92739c","1","","2024-11-13"
"92740c","1","","2024-11-13"
"92741c","1","","2024-11-13"
"92742c","1","","2024-11-13"
"92743c","1","","2024-11-13"
"92744c","1","","2024-11-13"
"92745c","1","","2024-11-13"
"92746c","1","","2024-11-13"
"92747c","1","","2024-11-13"
"92748c","1","","2024-11-13"
"92749c","1","","2024-11-13"
"92750c","1","","2024-11-13"
"92751c","1","","2024-11-13"
"92752c","1","","2024-11-13"
"92753c","1","","2024-11-13"
"92754c","2","","2024-11-13"
"92754c","1","","2024-11-13"
"92755c","1","","2024-11-13"
"92756c","1","","2024-11-13"
"92757c","1","","2024-11-13"
"92758c","1","","2024-11-13"
"92759c","1","","2024-11-13"
"92760c","1","","2024-11-13"
"92761c","1","","2024-11-13"
"92762c","1","","2024-11-13"
"92763c","1","","2024-11-13"
"92764c","1","","2024-11-13"
"92765c","1","","2024-11-13"
"92766c","1","","2024-11-13"
"92767c","1","","2024-11-13"
"92768c","1","","2024-11-13"
"92769c","1","","2024-11-13"
"92770c","1","","2024-11-13"
"92771c","1","","2024-11-13"
"92772c","2","","2024-11-13"
"92772c","1","","2024-11-13"
"92773c","1","","2024-11-13"
"92774c","1","","2024-11-13"
"92775c","1","","2024-11-13"
"92776c","1","","2024-11-13"
"92777c","1","","2024-11-13"
"92778c","1","","2024-11-13"
"92779c","1","","2024-11-13"
"92780c","1","","2024-11-13"
"92781c","1","","2024-11-13"
"92782c","1","","2024-11-13"
"92783c","1","","2024-11-13"
"92784c","1","","2024-11-13"
"92785c","1","","2024-11-13"
"92786c","1","","2024-11-13"
"92787c","1","","2024-11-13"
"92788c","1","","2024-11-13"
"92789c","1","","2024-11-13"
"92790c","1","","2024-11-13"
"92791c","1","","2024-11-13"
"92791c","2","","2024-11-13"
"92792c","1","","2024-11-13"
"92793c","1","","2024-11-13"
"92794c","1","","2024-11-13"
"92795c","1","","2024-11-13"
"92796c","3","","2024-11-13"
"92796c","5","","2024-11-13"
"92796c","2","","2024-11-13"
"92796c","4","","2024-11-13"
"92796c","1","","2024-11-13"
"92797c","1","","2024-11-13"
"92798c","1","","2024-11-13"
"92799c","1","","2024-11-13"
"92800c","1","","2024-11-13"
"92801c","1","","2024-11-13"
"92802c","1","","2024-11-13"
"92803c","1","","2024-11-13"
"92804c","1","","2024-11-13"
"92805c","1","","2024-11-13"
"92806c","1","","2024-11-13"
"92807c","1","","2024-11-13"
"92808c","1","","2024-11-13"
"92809c","1","","2024-11-13"
"92810c","1","","2024-11-13"
"92811c","1","","2024-11-13"
"92812c","1","","2024-11-13"
"92813c","1","","2024-11-13"
"92814c","1","","2024-11-13"
"92815c","1","","2024-11-13"
"92816c","1","","2024-11-13"
"92817c","1","","2024-11-13"
"92818c","1","","2024-11-13"
"92819c","1","","2024-11-13"
"92820c","1","","2024-11-13"
"92821c","1","Firearm pointed at person","2024-11-13"
"92822c","1","Handcuffed or flex cuffed","2024-11-13"
"92822c","1","Firearm pointed at person","2024-11-13"
"92823c","1","Handcuffed or flex cuffed","2024-11-13"
"92823c","1","Physical compliance tactics and techniques","2024-11-13"
"92824c","1","","2024-11-13"
"92825c","1","","2024-11-13"
"92826c","1","","2024-11-13"
"92827c","1","","2024-11-13"
"92828c","1","","2024-11-13"
"92829c","1","","2024-11-13"
"92830c","1","","2024-11-13"
"92831c","1","","2024-11-13"
"92832c","3","","2024-11-13"
"92832c","1","","2024-11-13"
"92832c","2","","2024-11-13"
"92833c","1","","2024-11-13"
"92834c","1","","2024-11-13"
"92835c","1","","2024-11-13"
"92836c","1","","2024-11-13"
"92837c","1","","2024-11-13"
"92838c","1","","2024-11-13"
"92839c","1","","2024-11-13"
"92840c","1","","2024-11-13"
"92841c","1","","2024-11-13"
"92842c","1","","2024-11-13"
"92843c","1","","2024-11-13"
"92844c","1","","2024-11-13"
"92845c","1","","2024-11-13"
"92846c","1","","2024-11-13"
"92847c","1","","2024-11-13"
"92848c","1","","2024-11-13"
"92849c","1","","2024-11-13"
"92850c","1","","2024-11-13"
"92851c","1","","2024-11-13"
"92852c","1","","2024-11-13"
"92853c","1","","2024-11-13"
"92854c","1","","2024-11-13"
"92855c","1","","2024-11-13"
"92856c","1","","2024-11-13"
"92857c","1","","2024-11-13"
"92858c","1","","2024-11-13"
"92859c","1","","2024-11-13"
"92860c","1","","2024-11-13"
"92861c","1","","2024-11-13"
"92862c","1","","2024-11-13"
"92863c","1","","2024-11-13"
"92864c","1","","2024-11-13"
"92865c","1","","2024-11-13"
"92866c","1","","2024-11-13"
"92867c","1","","2024-11-13"
"92868c","1","","2024-11-13"
"92869c","1","","2024-11-13"
"92870c","1","","2024-11-13"
"92871c","2","","2024-11-13"
"92871c","1","","2024-11-13"
"92872c","1","","2024-11-13"
"92873c","1","","2024-11-13"
"92873c","2","","2024-11-13"
"92874c","1","","2024-11-13"
"92875c","1","","2024-11-13"
"92876c","1","","2024-11-13"
"92877c","1","","2024-11-13"
"92878c","1","","2024-11-13"
"92879c","1","","2024-11-13"
"92880c","1","","2024-11-13"
"92881c","1","","2024-11-13"
"92882c","1","","2024-11-13"
"92883c","1","","2024-11-13"
"92884c","1","","2024-11-13"
"92885c","1","","2024-11-13"
"92886c","1","","2024-11-13"
"92887c","1","","2024-11-13"
"92888c","1","","2024-11-13"
"92889c","1","","2024-11-13"
"92890c","1","","2024-11-13"
"92891c","1","","2024-11-13"
"92892c","1","","2024-11-13"
"92893c","1","","2024-11-13"
"92894c","1","","2024-11-13"
"92895c","1","","2024-11-13"
"92896c","1","","2024-11-13"
"92897c","1","","2024-11-13"
"92898c","1","","2024-11-13"
"92899c","1","","2024-11-13"
"92900c","1","","2024-11-13"
"92900c","2","","2024-11-13"
"92901c","1","","2024-11-13"
"92902c","1","","2024-11-13"
"92903c","1","Firearm pointed at person","2024-11-13"
"92903c","1","Handcuffed or flex cuffed","2024-11-13"
"92904c","1","","2024-11-13"
"92905c","3","","2024-11-13"
"92905c","2","","2024-11-13"
"92905c","1","","2024-11-13"
"92906c","1","","2024-11-13"
"92907c","1","","2024-11-13"
"92908c","1","","2024-11-13"
"92909c","1","","2024-11-13"
"92910c","1","","2024-11-13"
"92911c","1","","2024-11-13"
"92912c","1","","2024-11-13"
"92913c","1","","2024-11-13"
"92914c","1","","2024-11-13"
"92915c","2","","2024-11-13"
"92915c","1","Chemical spray used","2024-11-13"
"92915c","1","Handcuffed or flex cuffed","2024-11-13"
"92916c","1","","2024-11-13"
"92917c","1","","2024-11-13"
"92918c","1","","2024-11-13"
"92919c","1","","2024-11-13"
"92920c","1","","2024-11-13"
"92921c","1","","2024-11-13"
"92922c","1","","2024-11-13"
"92923c","1","","2024-11-13"
"92924c","1","","2024-11-13"
"92925c","1","","2024-11-13"
"92926c","1","","2024-11-13"
"92927c","1","","2024-11-13"
"92928c","1","","2024-11-13"
"92929c","1","","2024-11-13"
"92930c","1","","2024-11-13"
"92931c","1","Handcuffed or flex cuffed","2024-11-13"
"92932c","1","","2024-11-13"
"92933c","1","","2024-11-13"
"92934c","2","","2024-11-13"
"92934c","1","","2024-11-13"
"92935c","1","","2024-11-13"
"92936c","1","","2024-11-13"
"92937c","1","Handcuffed or flex cuffed","2024-11-13"
"92938c","1","Handcuffed or flex cuffed","2024-11-13"
"92939c","1","","2024-11-13"
"92940c","1","","2024-11-13"
"92941c","1","","2024-11-13"
"92942c","1","","2024-11-13"
"92943c","1","","2024-11-13"
"92944c","1","","2024-11-13"
"92945c","1","","2024-11-13"
"92946c","1","","2024-11-13"
"92947c","1","","2024-11-13"
"92948c","1","","2024-11-13"
"92949c","1","","2024-11-13"
"92950c","1","","2024-11-13"
"92951c","1","","2024-11-13"
"92952c","1","Handcuffed or flex cuffed","2024-11-13"
"92953c","1","","2024-11-13"
"92954c","1","","2024-11-13"
"92955c","1","","2024-11-13"
"92956c","1","Handcuffed or flex cuffed","2024-11-13"
"92957c","1","","2024-11-13"
"92958c","1","","2024-11-13"
"92959c","1","","2024-11-13"
"92960c","1","","2024-11-13"
"92961c","1","","2024-11-13"
"92962c","1","","2024-11-13"
"92963c","1","","2024-11-13"
"92964c","1","","2024-11-13"
"92965c","1","","2024-11-13"
"92966c","1","","2024-11-13"
"92967c","1","","2024-11-13"
"92968c","1","","2024-11-13"
"92969c","1","","2024-11-13"
"92970c","1","","2024-11-13"
"92971c","1","","2024-11-13"
"92972c","1","Handcuffed or flex cuffed","2024-11-13"
"92973c","1","","2024-11-13"
"92974c","1","","2024-11-13"
"92975c","1","","2024-11-13"
"92976c","1","Handcuffed or flex cuffed","2024-11-13"
"92976c","1","Physical compliance tactics and techniques","2024-11-13"
"92977c","1","","2024-11-13"
"92978c","1","","2024-11-13"
"92979c","1","","2024-11-13"
"92980c","1","","2024-11-13"
"92981c","1","","2024-11-13"
"92982c","1","","2024-11-13"
"92983c","1","","2024-11-13"
"92984c","1","","2024-11-13"
"92985c","1","Firearm pointed at person","2024-11-13"
"92985c","1","Handcuffed or flex cuffed","2024-11-13"
"92986c","1","Handcuffed or flex cuffed","2024-11-13"
"92986c","1","Physical compliance tactics and techniques","2024-11-13"
"92986c","1","Firearm pointed at person","2024-11-13"
"92987c","1","Handcuffed or flex cuffed","2024-11-13"
"92988c","1","","2024-11-13"
"92989c","1","","2024-11-13"
"92990c","1","Physical compliance tactics and techniques","2024-11-13"
"92990c","1","Handcuffed or flex cuffed","2024-11-13"
"92991c","1","","2024-11-13"
"92992c","1","Handcuffed or flex cuffed","2024-11-13"
"92992c","1","Physical compliance tactics and techniques","2024-11-13"
"92993c","1","","2024-11-13"
"92994c","1","","2024-11-13"
"92995c","1","Handcuffed or flex cuffed","2024-11-13"
"92995c","1","Physical compliance tactics and techniques","2024-11-13"
"92996c","1","Handcuffed or flex cuffed","2024-11-13"
"92997c","1","","2024-11-13"
"92998c","1","","2024-11-13"
"92999c","1","Handcuffed or flex cuffed","2024-11-13"
"93000c","1","","2024-11-13"
"93001c","1","","2024-11-13"
"93002c","1","","2024-11-13"
"93003c","1","","2024-11-13"
"93004c","1","","2024-11-13"
"93005c","1","","2024-11-13"
"93006c","1","","2024-11-13"
"93007c","1","","2024-11-13"
"93008c","1","","2024-11-13"
"93009c","3","","2024-11-13"
"93009c","1","","2024-11-13"
"93009c","4","","2024-11-13"
"93009c","2","","2024-11-13"
"93010c","1","","2024-11-13"
"93011c","1","","2024-11-13"
"93012c","1","","2024-11-13"
"93013c","1","","2024-11-13"
"93014c","1","","2024-11-13"
"93015c","1","","2024-11-13"
"93016c","1","","2024-11-13"
"93016c","2","","2024-11-13"
"93017c","1","","2024-11-13"
"93018c","1","","2024-11-13"
"93019c","1","","2024-11-13"
"93020c","1","","2024-11-13"
"93021c","1","","2024-11-13"
"93022c","1","","2024-11-13"
"93023c","1","Handcuffed or flex cuffed","2024-11-13"
"93024c","1","","2024-11-13"
"93025c","3","","2024-11-13"
"93025c","4","","2024-11-13"
"93025c","1","","2024-11-13"
"93025c","5","","2024-11-13"
"93025c","2","","2024-11-13"
"93026c","1","","2024-11-13"
"93027c","1","","2024-11-13"
"93028c","1","","2024-11-13"
"93029c","1","","2024-11-13"
"93030c","1","","2024-11-13"
"93031c","1","","2024-11-13"
"93032c","1","","2024-11-13"
"93033c","1","","2024-11-13"
"93034c","1","","2024-11-13"
"93035c","1","","2024-11-13"
"93036c","1","","2024-11-13"
"93037c","2","","2024-11-13"
"93037c","1","","2024-11-13"
"93038c","1","","2024-11-13"
"93039c","1","","2024-11-13"
"93040c","1","","2024-11-13"
"93041c","1","","2024-11-13"
"93042c","1","","2024-11-13"
"93043c","1","","2024-11-13"
"93044c","1","","2024-11-13"
"93045c","1","","2024-11-13"
"93046c","1","","2024-11-13"
"93047c","1","","2024-11-13"
"93047c","2","","2024-11-13"
"93047c","4","","2024-11-13"
"93047c","3","","2024-11-13"
"93048c","1","","2024-11-13"
"93049c","1","","2024-11-13"
"93050c","1","Physical compliance tactics and techniques","2024-11-13"
"93050c","1","Handcuffed or flex cuffed","2024-11-13"
"93051c","1","","2024-11-13"
"93052c","1","","2024-11-13"
"93053c","1","Physical compliance tactics and techniques","2024-11-13"
"93054c","1","","2024-11-13"
"93055c","1","","2024-11-13"
"93056c","1","","2024-11-13"
"93057c","1","","2024-11-13"
"93058c","1","","2024-11-13"
"93059c","1","","2024-11-13"
"93060c","1","","2024-11-13"
"93061c","1","","2024-11-13"
"93062c","1","","2024-11-13"
"93063c","1","","2024-11-13"
"93064c","1","","2024-11-13"
"93065c","1","","2024-11-13"
"93066c","2","","2024-11-13"
"93066c","1","","2024-11-13"
"93067c","1","Handcuffed or flex cuffed","2024-11-13"
"93068c","1","","2024-11-13"
"93069c","1","","2024-11-13"
"93070c","2","","2024-11-13"
"93070c","1","","2024-11-13"
"93071c","1","","2024-11-13"
"93072c","1","","2024-11-13"
"93073c","3","","2024-11-13"
"93073c","1","","2024-11-13"
"93073c","2","","2024-11-13"
"93074c","1","","2024-11-13"
"93075c","1","","2024-11-13"
"93076c","1","","2024-11-13"
"93077c","1","","2024-11-13"
"93078c","1","","2024-11-13"
"93079c","1","","2024-11-13"
"93080c","1","","2024-11-13"
"93081c","1","","2024-11-13"
"93082c","1","","2024-11-13"
"93083c","1","","2024-11-13"
"93084c","1","","2024-11-13"
"93085c","1","","2024-11-13"
"93086c","1","","2024-11-13"
"93087c","1","","2024-11-13"
"93088c","1","","2024-11-13"
"93089c","1","","2024-11-13"
"93090c","1","","2024-11-13"
"93091c","1","","2024-11-13"
"93092c","1","","2024-11-13"
"93093c","1","","2024-11-13"
"93094c","1","","2024-11-13"
"93095c","1","","2024-11-13"
"93096c","1","","2024-11-13"
"93097c","1","","2024-11-13"
"93098c","1","","2024-11-13"
"93099c","1","","2024-11-13"
"93100c","1","","2024-11-13"
"93101c","1","","2024-11-13"
"93102c","1","","2024-11-13"
"93103c","1","","2024-11-13"
"93104c","1","","2024-11-13"
"93105c","1","","2024-11-13"
"93106c","1","","2024-11-13"
"93107c","1","","2024-11-13"
"93108c","1","","2024-11-13"
"93109c","1","","2024-11-13"
"93110c","1","","2024-11-13"
"93111c","1","","2024-11-13"
"93112c","1","","2024-11-13"
"93113c","1","","2024-11-13"
"93114c","1","","2024-11-13"
"93115c","1","","2024-11-13"
"93116c","1","","2024-11-13"
"93117c","1","","2024-11-13"
"93118c","1","","2024-11-13"
"93119c","1","","2024-11-13"
"93120c","2","","2024-11-13"
"93120c","1","Handcuffed or flex cuffed","2024-11-13"
"93121c","1","","2024-11-13"
"93122c","1","","2024-11-13"
"93123c","1","","2024-11-13"
"93124c","1","","2024-11-13"
"93125c","1","","2024-11-13"
"93126c","1","","2024-11-13"
"93127c","1","Handcuffed or flex cuffed","2024-11-13"
"93127c","2","Handcuffed or flex cuffed","2024-11-13"
"93128c","1","","2024-11-13"
"93129c","1","","2024-11-13"
"93130c","2","","2024-11-13"
"93130c","1","","2024-11-13"
"93130c","4","","2024-11-13"
"93130c","3","","2024-11-13"
"93131c","1","","2024-11-13"
"93132c","1","","2024-11-13"
"93133c","2","","2024-11-13"
"93133c","1","Handcuffed or flex cuffed","2024-11-13"
"93133c","1","Person removed from vehicle by physical contact","2024-11-13"
"93134c","1","Handcuffed or flex cuffed","2024-11-13"
"93135c","1","Handcuffed or flex cuffed","2024-11-13"
"93136c","1","","2024-11-13"
"93137c","1","","2024-11-13"
"93138c","1","","2024-11-13"
"93139c","1","","2024-11-13"
"93140c","1","","2024-11-13"
"93141c","1","","2024-11-13"
"93142c","1","","2024-11-13"
"93143c","1","","2024-11-13"
"93144c","1","Handcuffed or flex cuffed","2024-11-13"
"93145c","1","","2024-11-13"
"93146c","1","","2024-11-13"
"93147c","1","","2024-11-13"
"93148c","1","","2024-11-13"
"93149c","1","","2024-11-13"
"93150c","1","","2024-11-13"
"93151c","1","","2024-11-13"
"93152c","1","","2024-11-13"
"93153c","1","","2024-11-13"
"93154c","1","","2024-11-13"
"93155c","2","","2024-11-13"
"93155c","1","","2024-11-13"
"93156c","2","","2024-11-13"
"93156c","3","","2024-11-13"
"93156c","1","","2024-11-13"
"93156c","4","","2024-11-13"
"93157c","1","","2024-11-13"
"93158c","1","","2024-11-13"
"93159c","1","","2024-11-13"
"93160c","1","","2024-11-13"
"93161c","1","","2024-11-13"
"93162c","1","","2024-11-13"
"93163c","1","","2024-11-13"
"93164c","1","","2024-11-13"
"93165c","1","","2024-11-13"
"93166c","1","","2024-11-13"
"93167c","1","Handcuffed or flex cuffed","2024-11-13"
"93168c","1","","2024-11-13"
"93169c","1","Handcuffed or flex cuffed","2024-11-13"
"93170c","1","Handcuffed or flex cuffed","2024-11-13"
"93171c","1","","2024-11-13"
"93172c","1","","2024-11-13"
"93173c","1","Handcuffed or flex cuffed","2024-11-13"
"93174c","1","","2024-11-13"
"93175c","1","Handcuffed or flex cuffed","2024-11-13"
"93176c","1","","2024-11-13"
"93177c","1","","2024-11-13"
"93178c","1","","2024-11-13"
"93179c","1","Physical compliance tactics and techniques","2024-11-13"
"93179c","1","Handcuffed or flex cuffed","2024-11-13"
"93180c","1","","2024-11-13"
"93181c","1","Handcuffed or flex cuffed","2024-11-13"
"93182c","1","","2024-11-13"
"93183c","1","","2024-11-13"
"93184c","1","","2024-11-13"
"93185c","1","Physical compliance tactics and techniques","2024-11-13"
"93185c","1","Handcuffed or flex cuffed","2024-11-13"
"93186c","1","","2024-11-13"
"93187c","1","","2024-11-13"
"93188c","1","","2024-11-13"
"93189c","1","","2024-11-13"
"93190c","1","Handcuffed or flex cuffed","2024-11-13"
"93191c","1","","2024-11-13"
"93192c","1","","2024-11-13"
"93193c","1","Handcuffed or flex cuffed","2024-11-13"
"93194c","1","","2024-11-13"
"93195c","1","","2024-11-13"
"93196c","1","","2024-11-13"
"93197c","1","","2024-11-13"
"93198c","1","","2024-11-13"
"93199c","2","","2024-11-13"
"93199c","1","Handcuffed or flex cuffed","2024-11-13"
"93200c","1","","2024-11-13"
"93201c","1","","2024-11-13"
"93202c","1","","2024-11-13"
"93203c","1","","2024-11-13"
"93204c","1","","2024-11-13"
"93205c","1","","2024-11-13"
"93206c","1","","2024-11-13"
"93207c","1","","2024-11-13"
"93207c","2","","2024-11-13"
"93208c","1","","2024-11-13"
"93209c","1","","2024-11-13"
"93210c","1","","2024-11-13"
"93211c","1","Handcuffed or flex cuffed","2024-11-13"
"93212c","1","","2024-11-13"
"93213c","1","Firearm pointed at person","2024-11-13"
"93213c","1","Firearm unholstered","2024-11-13"
"93213c","1","Handcuffed or flex cuffed","2024-11-13"
"93214c","1","","2024-11-13"
"93214c","2","","2024-11-13"
"93215c","1","","2024-11-13"
"93216c","1","","2024-11-13"
"93217c","1","","2024-11-13"
"93218c","1","","2024-11-13"
"93219c","1","","2024-11-13"
"93220c","1","","2024-11-13"
"93221c","1","","2024-11-13"
"93222c","1","","2024-11-13"
"93223c","1","","2024-11-13"
"93224c","2","","2024-11-13"
"93224c","1","","2024-11-13"
"93225c","1","","2024-11-13"
"93226c","1","","2024-11-13"
"93227c","1","Handcuffed or flex cuffed","2024-11-13"
"93228c","1","Physical compliance tactics and techniques","2024-11-13"
